movie_id_raw,title,Genres,movie_idx,genres_list,genre_Action,genre_Adventure,genre_Animation,genre_Children's,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western
2285,If.... (1968),Drama,2093,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,2094,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2287,Them! (1954),Sci-Fi|Thriller|War,2095,"['Sci-Fi', 'Thriller', 'War']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,2096,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2289,"Player, The (1992)",Comedy|Drama,2097,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2290,Stardust Memories (1980),Comedy|Drama,2098,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2291,Edward Scissorhands (1990),Drama|Romance,2099,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2292,Overnight Delivery (1996),Romance,2100,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2293,Shadrach (1998),Drama,2101,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2294,Antz (1998),Animation|Children's,2102,"['Animation', ""Children's""]",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,"Impostors, The (1998)",Comedy,2103,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2296,"Night at the Roxbury, A (1998)",Comedy,2104,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,What Dreams May Come (1998),Drama|Romance,2105,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2298,Strangeland (1998),Thriller,2106,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2299,"Battle of the Sexes, The (1959)",Comedy,2107,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,"Producers, The (1968)",Comedy|Musical,2108,"['Comedy', 'Musical']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2301,History of the World: Part I (1981),Comedy,2109,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2302,My Cousin Vinny (1992),Comedy,2110,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,Nashville (1975),Drama|Musical,2111,"['Drama', 'Musical']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2304,Love Is the Devil (1998),Drama,2112,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2305,Slam (1998),Drama,2113,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2306,Holy Man (1998),Comedy,2114,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,One Tough Cop (1998),Action|Drama,2115,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2308,Detroit 9000 (1973),Action|Crime,2116,"['Action', 'Crime']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,2117,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2310,"Mighty, The (1998)",Drama,2118,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2311,2010 (1984),Mystery|Sci-Fi,2119,"['Mystery', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2312,Children of a Lesser God (1986),Drama,2120,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2313,"Elephant Man, The (1980)",Drama,2121,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2314,Beloved (1998),Drama,2122,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2315,Bride of Chucky (1998),Horror|Thriller,2123,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2316,Practical Magic (1998),Drama|Romance,2124,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2317,"Alarmist, The (1997)",Comedy,2125,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2318,Happiness (1998),Comedy,2126,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,Apt Pupil (1998),Drama|Thriller,2127,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2321,Pleasantville (1998),Comedy,2128,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,2129,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
2323,"Cruise, The (1998)",Documentary,2130,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,2131,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2325,Orgazmo (1997),Comedy,2132,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,Shattered Image (1998),Drama|Thriller,2133,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2327,Tales from the Darkside: The Movie (1990),Horror,2134,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2328,Vampires (1998),Horror,2135,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2329,American History X (1998),Drama,2136,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2330,Hands on a Hard Body (1996),Documentary,2137,['Documentary'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2331,Living Out Loud (1998),Comedy|Romance,2138,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2332,Belly (1998),Crime|Drama,2139,"['Crime', 'Drama']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2333,Gods and Monsters (1998),Drama,2140,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2334,"Siege, The (1998)",Action|Thriller,2141,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2335,"Waterboy, The (1998)",Comedy,2142,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,Elizabeth (1998),Drama,2143,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2337,Velvet Goldmine (1998),Drama,2144,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,2145,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2339,I'll Be Home For Christmas (1998),Comedy|Romance,2146,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2340,Meet Joe Black (1998),Romance,2147,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2341,Dancing at Lughnasa (1998),Drama,2148,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2342,Hard Core Logo (1996),Comedy,2149,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,"Naked Man, The (1998)",Drama,2150,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,2151,"['Action', 'Adventure', 'Drama', 'Thriller']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2345,Desert Bloom (1986),Drama,2152,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,2153,"['Sci-Fi', 'Thriller']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2347,"Pope of Greenwich Village, The (1984)",Action,2154,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2348,Sid and Nancy (1986),Drama,2155,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2349,Mona Lisa (1986),Comedy|Thriller,2156,"['Comedy', 'Thriller']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2350,Heart Condition (1990),Comedy,2157,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,2158,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2352,"Big Chill, The (1983)",Comedy|Drama,2159,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2353,Enemy of the State (1998),Action|Thriller,2160,"['Action', 'Thriller']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,2161,"['Animation', ""Children's"", 'Comedy']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,2162,"['Animation', ""Children's"", 'Comedy']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,Celebrity (1998),Comedy,2163,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2357,Central Station (Central do Brasil) (1998),Drama,2164,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2358,Savior (1998),Drama,2165,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2359,Waking Ned Devine (1998),Comedy,2166,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,"Celebration, The (Festen) (1998)",Drama,2167,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2361,Pink Flamingos (1972),Comedy,2168,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2362,Glen or Glenda (1953),Drama,2169,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,2170,"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,2171,"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,2172,"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2366,King Kong (1933),Action|Adventure|Horror,2173,"['Action', 'Adventure', 'Horror']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2367,King Kong (1976),Action|Adventure|Horror,2174,"['Action', 'Adventure', 'Horror']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2368,King Kong Lives (1986),Action|Adventure|Horror,2175,"['Action', 'Adventure', 'Horror']",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2369,Desperately Seeking Susan (1985),Comedy|Romance,2176,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,2177,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2371,Fletch (1985),Comedy,2178,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,Fletch Lives (1989),Comedy,2179,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,Red Sonja (1985),Action|Adventure,2180,"['Action', 'Adventure']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,Gung Ho (1986),Comedy|Drama,2181,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2375,"Money Pit, The (1986)",Comedy,2182,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,"View to a Kill, A (1985)",Action,2183,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,Lifeforce (1985),Horror|Sci-Fi,2184,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2378,Police Academy (1984),Comedy,2185,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,Police Academy 2: Their First Assignment (1985),Comedy,2186,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2380,Police Academy 3: Back in Training (1986),Comedy,2187,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,2188,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,2189,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2383,Police Academy 6: City Under Siege (1989),Comedy,2190,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2384,Babe: Pig in the City (1998),Children's|Comedy,2191,"[""Children's"", 'Comedy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,Home Fries (1998),Comedy|Romance,2192,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2386,Jerry Springer: Ringmaster (1998),Drama,2193,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2387,Very Bad Things (1998),Comedy|Crime,2194,"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,2195,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2389,Psycho (1998),Crime|Horror|Thriller,2196,"['Crime', 'Horror', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
2390,Little Voice (1998),Comedy,2197,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2391,"Simple Plan, A (1998)",Crime|Thriller,2198,"['Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2392,Jack Frost (1998),Comedy|Drama,2199,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,2200,"['Action', 'Sci-Fi']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2394,"Prince of Egypt, The (1998)",Animation|Musical,2201,"['Animation', 'Musical']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2395,Rushmore (1998),Comedy,2202,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2396,Shakespeare in Love (1998),Comedy|Romance,2203,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2397,Mass Appeal (1984),Drama,2204,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2398,Miracle on 34th Street (1947),Drama,2205,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,2206,"['Adventure', ""Children's"", 'Fantasy']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2400,Prancer (1989),Children's|Drama,2207,"[""Children's"", 'Drama']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2401,Pale Rider (1985),Western,2208,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2402,Rambo: First Blood Part II (1985),Action|War,2209,"['Action', 'War']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2403,First Blood (1982),Action,2210,['Action'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,Rambo III (1988),Action|War,2211,"['Action', 'War']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,2212,"['Action', 'Adventure', 'Comedy', 'Romance']",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,2213,"['Action', 'Adventure', 'Comedy', 'Romance']",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2407,Cocoon (1985),Comedy|Sci-Fi,2214,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,2215,"['Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2409,Rocky II (1979),Action|Drama,2216,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2410,Rocky III (1982),Action|Drama,2217,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2411,Rocky IV (1985),Action|Drama,2218,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2412,Rocky V (1990),Action|Drama,2219,"['Action', 'Drama']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2413,Clue (1985),Comedy|Mystery,2220,"['Comedy', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,2221,"['Action', 'Adventure', 'Mystery']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2415,Violets Are Blue... (1986),Drama|Romance,2222,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2416,Back to School (1986),Comedy,2223,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,Heartburn (1986),Comedy|Drama,2224,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2418,Nothing in Common (1986),Comedy,2225,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,Extremities (1986),Drama|Thriller,2226,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2420,"Karate Kid, The (1984)",Drama,2227,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,2228,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,2229,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2423,Christmas Vacation (1989),Comedy,2230,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,You've Got Mail (1998),Comedy|Romance,2231,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2425,"General, The (1998)",Crime,2232,['Crime'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,2233,"['Comedy', 'Drama', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
2427,"Thin Red Line, The (1998)",Action|Drama|War,2234,"['Action', 'Drama', 'War']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2428,"Faculty, The (1998)",Horror|Sci-Fi,2235,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,2236,"['Adventure', ""Children's"", 'Drama']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,2237,"['Adventure', ""Children's"", 'Drama']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2431,Patch Adams (1998),Comedy|Drama,2238,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2432,Stepmom (1998),Drama,2239,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,"Civil Action, A (1998)",Drama,2240,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2434,Down in the Delta (1998),Drama,2241,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2435,Hurlyburly (1998),Drama,2242,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2436,Tea with Mussolini (1999),Comedy,2243,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,Wilde (1997),Drama,2244,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2438,Outside Ozona (1998),Drama|Thriller,2245,"['Drama', 'Thriller']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2439,Affliction (1997),Drama,2246,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2440,Another Day in Paradise (1998),Drama,2247,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2441,"Hi-Lo Country, The (1998)",Drama|Western,2248,"['Drama', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2442,Hilary and Jackie (1998),Drama,2249,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2443,Playing by Heart (1998),Drama|Romance,2250,"['Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,2251,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2445,At First Sight (1999),Drama,2252,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2446,In Dreams (1999),Thriller,2253,['Thriller'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2447,Varsity Blues (1999),Comedy|Drama,2254,"['Comedy', 'Drama']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2448,Virus (1999),Horror|Sci-Fi,2255,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children's,2256,"['Adventure', ""Children's""]",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2450,Howard the Duck (1986),Adventure|Children's|Sci-Fi,2257,"['Adventure', ""Children's"", 'Sci-Fi']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2451,"Gate, The (1987)",Horror,2258,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2452,"Gate II: Trespassers, The (1990)",Horror,2259,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,2260,"['Drama', 'Fantasy']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2454,"Fly, The (1958)",Horror|Sci-Fi,2261,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2455,"Fly, The (1986)",Horror|Sci-Fi,2262,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2456,"Fly II, The (1989)",Horror|Sci-Fi,2263,"['Horror', 'Sci-Fi']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2457,Running Scared (1986),Action|Comedy,2264,"['Action', 'Comedy']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,Armed and Dangerous (1986),Comedy|Crime,2265,"['Comedy', 'Crime']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2459,"Texas Chainsaw Massacre, The (1974)",Horror,2266,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,2267,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2461,Leatherface: Texas Chainsaw Massacre III (1990),Horror,2268,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2462,"Return of the Texas Chainsaw Massacre, The (1994)",Horror,2269,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2463,Ruthless People (1986),Comedy,2270,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,Trick or Treat (1986),Horror,2271,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2465,Deadly Friend (1986),Horror,2272,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2466,Belizaire the Cajun (1986),Drama,2273,['Drama'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2467,"Name of the Rose, The (1986)",Mystery,2274,['Mystery'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,2275,"['Action', 'Comedy', 'Romance', 'Thriller']",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
2469,Peggy Sue Got Married (1986),Comedy|Romance,2276,"['Comedy', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2470,Crocodile Dundee (1986),Adventure|Comedy,2277,"['Adventure', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,Crocodile Dundee II (1988),Adventure|Comedy,2278,"['Adventure', 'Comedy']",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,Tough Guys (1986),Comedy,2279,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,Soul Man (1986),Comedy,2280,['Comedy'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
